"Season","Date","Team","Conference","Opponent","Result","S","MS","Kills","Errors","Total Attacks","Hit Pct","Assists","Aces","SErr","Digs","RErr","Block Solos","Block Assists","BErr","PTS","BHE"
"2023-2024","02/07/2024","American Int'l","ECC","@ Rivier","L 1-3",4,NA,46,20,92,0.283,45,5,21,26,8,2,6,NA,56,NA
"2023-2024","02/17/2024","American Int'l","ECC","@ Eastern Nazarene","L 0-3",3,NA,27,16,75,0.147,26,3,16,20,7,NA,6,2,33,NA
"2023-2024","02/17/2024","American Int'l","ECC","Emerson @Quincy, MA","L 1-3",4,NA,49,31,125,0.144,48,5,18,53,7,2,7,1,59.5,NA
"2023-2024","02/23/2024","American Int'l","ECC","@ Regis (MA)","L 0-3",3,NA,29,21,92,0.087,26,3,10,32,7,NA,4,2,34,NA
"2023-2024","02/27/2024","American Int'l","ECC","Merrimack","L 2-3",5,NA,57,18,131,0.298,53,NA,16,42,6,3,13,3,66.5,NA
"2023-2024","03/02/2024","American Int'l","ECC","Dominican (NY)","L 2-3",5,NA,52,NA,140,0.1,50,4,18,59,6,1,14,1,64,NA
"2023-2024","03/09/2024","American Int'l","ECC","St. Thomas Aquinas","L 0-3",3,NA,29,21,92,0.087,28,1,9,33,4,NA,10,2,35,NA
"2023-2024","03/16/2024","American Int'l","ECC","Roberts Wesleyan","W 3-0",3,NA,36,17,88,0.216,32,4,8,29,2,1,2,2,42,NA
"2023-2024","03/26/2024","American Int'l","ECC","Sacred Heart","L 0-3",3,NA,34,20,95,0.147,32,1,8,29,2,NA,10,NA,40,1
"2023-2024","03/30/2024","American Int'l","ECC","@ Roberts Wesleyan","L 1-3",4,NA,24,32,94,-0.085,21,5,9,32,14,1,NA,3,30,NA
"2023-2024","04/05/2024","American Int'l","ECC","@ Dominican (NY)","L 0-3",3,NA,29,22,76,0.092,28,5,8,19,2,NA,6,1,37,1
"2023-2024","04/06/2024","American Int'l","ECC","@ MIT","L 0-3",3,NA,27,29,75,-0.027,27,2,7,23,3,1,4,3,32,1
"2023-2024","04/13/2024","American Int'l","ECC","@ St. Thomas Aquinas","L 0-3",3,NA,19,22,66,-0.045,18,3,8,17,8,1,6,1,26,NA
"2023-2024","04/20/2024","American Int'l","ECC","#1 St. Thomas Aquinas @Blauvelt, NY (2024 ECC MVB Championship)","L 1-3",4,NA,56,30,134,0.194,52,5,17,43,1,NA,14,3,68,NA
"2023-2024","01/16/2024","Dominican (NY)","ECC","@ D'Youville","Ppd",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2023-2024","01/17/2024","Dominican (NY)","ECC","@ Daemen","Ppd",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2023-2024","01/20/2024","Dominican (NY)","ECC","@ Saint Francis","L 0-3",3,NA,17,22,70,-0.071,17,2,7,15,10,5,2,NA,25,NA
"2023-2024","01/20/2024","Dominican (NY)","ECC","Central St. (OH) @Loretto, PA","W 3-1",4,NA,59,20,110,0.355,49,5,21,36,3,4,6,NA,71,NA
"2023-2024","01/26/2024","Dominican (NY)","ECC","D'Youville","L 0-3",3,NA,28,10,75,0.24,28,4,17,19,2,2,7,3,37.5,NA
"2023-2024","01/30/2024","Dominican (NY)","ECC","Yeshiva","W 3-0",3,NA,22,10,42,0.286,20,NA,12,12,3,2,2,1,55,NA
"2023-2024","01/31/2024","Dominican (NY)","ECC","@ LIU","L 0-3",3,NA,33,12,86,0.244,32,2,15,24,5,2,4,2,39,1
"2023-2024","02/02/2024","Dominican (NY)","ECC","FDU","L 1-3",4,NA,34,16,88,0.205,30,4,17,22,8,4,8,1,46,NA
"2023-2024","02/03/2024","Dominican (NY)","ECC","Merrimack","L 0-3",3,NA,20,19,76,0.013,18,2,11,34,7,2,4,1,26,NA
"2023-2024","02/06/2024","Dominican (NY)","ECC","@ Sacred Heart","L 0-3",3,NA,19,15,63,0.063,18,3,9,18,7,2,4,1,26,NA
"2023-2024","02/08/2024","Dominican (NY)","ECC","UMSV","W 3-0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2023-2024","02/15/2024","Dominican (NY)","ECC","Bard","W 3-0",3,NA,39,14,73,0.342,34,9,16,32,4,1,2,NA,50,NA
"2023-2024","02/21/2024","Dominican (NY)","ECC","Russell Sage","W 3-0",3,NA,30,7,59,NA,28,14,18,15,4,2,2,1,47,NA
"2023-2024","02/23/2024","Dominican (NY)","ECC","St. Thomas Aquinas","W 3-2",5,NA,49,18,131,0.237,42,2,11,48,8,8,14,1,66,NA
"2023-2024","02/24/2024","Dominican (NY)","ECC","@ John Jay","W 3-2",5,NA,54,22,123,0.26,52,8,18,47,9,9,2,3,72,NA
"2023-2024","02/27/2024","Dominican (NY)","ECC","Brooklyn","W 3-0",3,NA,37,13,64,0.375,34,11,17,22,NA,1,4,NA,51,NA
"2023-2024","03/01/2024","Dominican (NY)","ECC","@ Merrimack","L 1-3",4,NA,37,21,120,0.133,36,4,9,43,6,6,2,1,48,NA
"2023-2024","03/02/2024","Dominican (NY)","ECC","@ American Int'l","W 3-2",5,NA,44,21,131,0.176,42,6,24,43,4,1,20,2,61,NA
"2023-2024","03/09/2024","Dominican (NY)","ECC","@ Roberts Wesleyan","L 0-3",3,NA,32,15,91,0.187,27,1,14,31,5,1,4,1,36,NA
"2023-2024","03/15/2024","Dominican (NY)","ECC","Kentucky St.","W 3-0",3,NA,35,13,80,0.275,34,7,14,28,5,NA,7,1,45.5,1
"2023-2024","03/22/2024","Dominican (NY)","ECC","@ Wentworth","L 0-3",3,NA,24,18,70,0.086,22,3,14,16,11,3,2,1,31,NA
"2023-2024","03/23/2024","Dominican (NY)","ECC","@ Harvard","L 1-3",4,NA,38,16,91,0.242,36,2,10,22,7,3,10,2,48,NA
"2023-2024","03/28/2024","Dominican (NY)","ECC","St. Thomas Aquinas @Blauvelt, NY","L 0-3",3,NA,23,19,87,0.046,21,2,13,28,4,NA,2,2,26,NA
"2023-2024","04/05/2024","Dominican (NY)","ECC","American Int'l","W 3-0",3,NA,40,13,80,0.338,38,2,16,20,5,5,6,1,50,NA
"2023-2024","04/13/2024","Dominican (NY)","ECC","Roberts Wesleyan","L 2-3",5,NA,52,27,149,0.168,52,4,21,54,7,6,16,2,70,NA
"2023-2024","04/20/2024","Dominican (NY)","ECC","#2 Roberts Wesleyan 2024 ECC MVB Championship","W 3-0",3,NA,26,7,55,0.345,26,10,8,25,3,2,14,2,45,NA
"2023-2024","04/21/2024","Dominican (NY)","ECC","#1 St. Thomas Aquinas @Blauvelt, NY (2024 ECC MVB Championship)","L 2-3",5,NA,55,31,145,0.166,52,16,16,44,8,2,22,NA,NA,NA
"2023-2024","01/13/2024","Roberts Wesleyan","ECC","Daemen","Ppd",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2023-2024","01/17/2024","Roberts Wesleyan","ECC","FDU","L 0-3",3,NA,30,17,77,0.169,27,NA,16,24,5,NA,5,1,32.5,NA
"2023-2024","01/18/2024","Roberts Wesleyan","ECC","FDU","L 0-3",3,NA,20,19,69,0.014,16,2,14,13,6,1,12,NA,29,NA
"2023-2024","01/24/2024","Roberts Wesleyan","ECC","@ D'Youville","L 0-3",3,NA,22,22,79,NA,21,3,12,32,2,3,4,NA,30,NA
"2023-2024","01/26/2024","Roberts Wesleyan","ECC","Houghton","W 3-0",3,NA,35,11,70,0.343,32,14,12,22,5,3,15,NA,59.5,NA
"2023-2024","01/26/2024","Roberts Wesleyan","ECC","Redeemer Ancas. (CAN)","L 2-3",5,NA,NA,NA,NA,0.16,59,6,13,62,2,2,20,NA,83,NA
"2023-2024","01/27/2024","Roberts Wesleyan","ECC","Geneva","W 3-1",4,NA,43,21,108,0.204,41,10,13,48,4,3,12,2,62,NA
"2023-2024","01/27/2024","Roberts Wesleyan","ECC","Redeemer Ancas. (CAN)","W 3-1",4,NA,47,19,107,0.262,42,8,18,36,6,2,5,NA,59.5,NA
"2023-2024","02/03/2024","Roberts Wesleyan","ECC","@ Houghton","W 3-0",3,NA,31,10,70,0.3,28,10,13,22,2,1,6,NA,45,NA
"2023-2024","02/10/2024(1)","Roberts Wesleyan","ECC","@ Thomas More","L 1-3",4,NA,37,29,113,0.071,34,4,22,42,7,3,4,NA,46,NA
"2023-2024","02/10/2024(2)","Roberts Wesleyan","ECC","@ Thomas More","L 0-3",3,NA,24,17,95,0.074,22,1,19,32,6,1,4,NA,28,1
"2023-2024","02/14/2024","Roberts Wesleyan","ECC","St. John Fisher","L 1-3",4,NA,32,26,94,0.064,29,8,12,33,5,NA,12,1,46,NA
"2023-2024","02/16/2024","Roberts Wesleyan","ECC","@ St. Thomas Aquinas","L 0-3",3,NA,26,16,87,0.115,26,2,15,32,8,1,4,4,31,NA
"2023-2024","02/17/2024","Roberts Wesleyan","ECC","@ St. Thomas Aquinas","L 1-3",4,NA,45,22,111,0.207,41,7,17,31,5,1,4,3,55,NA
"2023-2024","03/02/2024","Roberts Wesleyan","ECC","Thomas More","L 0-3",3,NA,36,24,102,0.118,36,7,18,35,3,NA,12,2,49,NA
"2023-2024","03/09/2024","Roberts Wesleyan","ECC","Dominican (NY)","W 3-0",3,NA,41,11,95,0.316,37,5,15,30,1,2,8,NA,52,1
"2023-2024","03/12/2024","Roberts Wesleyan","ECC","D'Youville","L 0-3",3,NA,32,13,78,0.244,30,1,14,24,9,NA,9,NA,37.5,NA
"2023-2024","03/14/2024","Roberts Wesleyan","ECC","Kentucky St.","W 3-1",4,NA,52,17,107,0.327,46,9,18,46,8,NA,10,1,66,NA
"2023-2024","03/16/2024","Roberts Wesleyan","ECC","@ American Int'l","L 0-3",3,NA,25,20,84,0.06,25,2,12,18,4,5,10,1,37,NA
"2023-2024","03/23/2024","Roberts Wesleyan","ECC","St. Thomas Aquinas","L 1-3",4,NA,39,24,116,0.129,35,6,14,25,5,1,12,4,52,NA
"2023-2024","03/30/2024","Roberts Wesleyan","ECC","American Int'l","W 3-1",4,NA,39,13,94,0.277,38,14,NA,30,5,NA,NA,3,68,NA
"2023-2024","04/04/2024","Roberts Wesleyan","ECC","Daemen","L 0-3",3,NA,23,24,79,-0.013,23,2,14,21,4,NA,4,NA,27,NA
"2023-2024","04/06/2024","Roberts Wesleyan","ECC","@ Daemen","L 0-3",3,NA,20,17,72,0.042,20,2,15,20,8,NA,2,NA,23,NA
"2023-2024","04/13/2024","Roberts Wesleyan","ECC","@ Dominican (NY)","W 3-2",5,NA,57,27,144,0.208,52,7,16,NA,4,2,6,2,69,NA
"2023-2024","04/20/2024","Roberts Wesleyan","ECC","@#3 Dominican (NY) 2024 ECC MVB Championship","L 0-3",3,NA,29,21,86,0.093,27,3,13,22,10,NA,2,3,33,NA
"2023-2024","01/12/2024","St. Thomas Aquinas","ECC","Belmont Abbey @Atlantic City, N.J.","L 0-3",3,NA,22,18,78,0.051,21,1,16,17,5,1,9,1,28.5,NA
"2023-2024","01/13/2024","St. Thomas Aquinas","ECC","Barton @Atlantic City, NJ","L 0-3",3,NA,34,23,93,0.118,31,5,10,37,7,NA,7,NA,42.5,NA
"2023-2024","01/13/2024","St. Thomas Aquinas","ECC","FDU @Atlantic City, NJ","L 0-3",3,NA,23,19,70,0.057,22,4,12,16,9,NA,4,1,29,NA
"2023-2024","01/18/2024","St. Thomas Aquinas","ECC","LIU","L 0-3",3,NA,30,22,94,0.085,29,5,14,33,5,NA,4,NA,37,NA
"2023-2024","01/26/2024","St. Thomas Aquinas","ECC","@ FDU","L 0-3",3,NA,21,19,82,0.024,20,6,8,41,11,1,13,NA,34.5,NA
"2023-2024","01/28/2024","St. Thomas Aquinas","ECC","D'Youville","L 2-3",5,NA,44,32,123,0.098,42,2,20,38,6,3,13,NA,55.5,1
"2023-2024","01/31/2024","St. Thomas Aquinas","ECC","@ Sacred Heart","L 1-3",4,NA,54,21,108,0.306,50,3,17,36,7,2,NA,NA,59,NA
"2023-2024","02/03/2024","St. Thomas Aquinas","ECC","Russell Sage","W 3-0",3,NA,31,14,67,0.254,28,6,14,21,2,1,14,NA,45,NA
"2023-2024","02/09/2024","St. Thomas Aquinas","ECC","@ Daemen","L 0-3",3,NA,19,16,70,0.043,19,1,6,22,11,2,4,NA,24,1
"2023-2024","02/10/2024","St. Thomas Aquinas","ECC","@ D'Youville","L 0-3",3,NA,16,17,51,-0.02,16,4,12,10,6,NA,5,2,22.5,NA
"2023-2024","02/16/2024","St. Thomas Aquinas","ECC","Roberts Wesleyan","W 3-0",3,NA,35,19,95,0.168,35,8,14,40,2,1,8,1,48,NA
"2023-2024","02/17/2024","St. Thomas Aquinas","ECC","Roberts Wesleyan","W 3-1",4,NA,51,13,99,0.384,49,5,18,38,7,4,6,1,63,NA
"2023-2024","02/23/2024","St. Thomas Aquinas","ECC","@ Dominican (NY)","L 2-3",5,NA,55,NA,148,0.115,53,8,17,53,2,NA,19,NA,72.5,NA
"2023-2024","03/02/2024","St. Thomas Aquinas","ECC","@ Merrimack","L 2-3",5,NA,45,25,132,0.152,43,7,18,40,12,4,2,1,57,1
"2023-2024","03/08/2024","St. Thomas Aquinas","ECC","Sacred Heart","Canceled",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2023-2024","03/09/2024","St. Thomas Aquinas","ECC","@ American Int'l","W 3-0",3,NA,39,14,88,0.284,39,4,13,36,1,NA,23,1,54.5,NA
"2023-2024","03/15/2024","St. Thomas Aquinas","ECC","@ LIU","L 0-3",3,NA,25,17,71,0.113,22,1,12,15,10,NA,4,2,28,1
"2023-2024","03/16/2024","St. Thomas Aquinas","ECC","Kentucky St.","W 3-0",3,NA,32,20,85,0.141,31,6,10,32,1,4,2,NA,43,1
"2023-2024","03/23/2024","St. Thomas Aquinas","ECC","@ Roberts Wesleyan","W 3-1",4,NA,54,18,109,0.33,46,5,15,39,6,2,11,NA,66.5,NA
"2023-2024","03/28/2024","St. Thomas Aquinas","ECC","Dominican (NY) @Blauvelt, NY","W 3-0",3,NA,38,15,83,0.277,34,4,14,36,2,2,10,NA,49,1
"2023-2024","04/13/2024","St. Thomas Aquinas","ECC","American Int'l","W 3-0",3,NA,35,12,69,0.333,33,8,12,18,3,1,NA,1,59.5,NA
"2023-2024","04/20/2024","St. Thomas Aquinas","ECC","#4 American Int'l @Blauvelt, NY (2024 ECC MVB Championship)","W 3-1",4,NA,62,24,136,0.279,59,1,16,36,5,1,28,2,78,1
"2023-2024","04/21/2024","St. Thomas Aquinas","ECC","#3 Dominican (NY) @Blauvelt, NY (2024 ECC MVB Championship)","W 3-2",5,NA,64,23,139,0.295,NA,8,14,50,NA,5,12,3,83,1
"2023-2024","01/12/2024","Charleston (WV)","EIVA","Queens (NC)","W 3-0",3,NA,49,14,99,0.354,45,6,16,41,6,NA,12,NA,61,NA
"2023-2024","01/14/2024","Charleston (WV)","EIVA","Lees-McRae","W 3-0",3,NA,39,11,69,0.406,34,8,11,28,1,1,14,NA,55,NA
"2023-2024","01/19/2024","Charleston (WV)","EIVA","Emmanuel (GA)","W 3-0",3,NA,36,9,69,0.391,33,5,14,29,3,2,22,NA,54,1
"2023-2024","01/20/2024","Charleston (WV)","EIVA","Edward Waters","W 3-0",3,NA,38,6,67,0.478,35,11,8,30,1,3,16,NA,60,NA
"2023-2024","01/27/2024","Charleston (WV)","EIVA","@ Lincoln Memorial","L 2-3",5,NA,48,23,111,0.225,42,4,20,32,6,4,10,NA,61,1
"2023-2024","01/28/2024","Charleston (WV)","EIVA","@ Tusculum","W 3-0",3,NA,34,10,62,0.387,32,6,13,21,2,4,14,2,51,NA
"2023-2024","02/02/2024","Charleston (WV)","EIVA","Thomas More","W 3-0",3,NA,37,13,74,0.324,34,6,14,30,1,2,12,NA,51,NA
"2023-2024","02/03/2024","Charleston (WV)","EIVA","Central St. (OH)","W 3-0",3,NA,32,6,56,0.464,30,9,11,16,NA,1,16,1,50,NA
"2023-2024","02/09/2024","Charleston (WV)","EIVA","Saint Francis","L 0-3",3,NA,28,15,81,0.16,28,2,11,38,9,1,15,NA,38.5,1
"2023-2024","02/10/2024","Charleston (WV)","EIVA","Saint Francis","L 1-3",4,NA,40,19,86,0.244,39,6,13,26,5,3,6,2,52,1
"2023-2024","02/16/2024","Charleston (WV)","EIVA","@ Harvard","L 1-3",4,NA,45,21,101,0.238,42,3,20,34,7,1,14,2,56,NA
"2023-2024","02/17/2024","Charleston (WV)","EIVA","@ Harvard","L 2-3",5,NA,53,28,113,0.221,49,7,19,29,4,2,NA,1,62,NA
"2023-2024","02/23/2024","Charleston (WV)","EIVA","George Mason","W 3-1",4,NA,42,17,96,0.26,41,8,15,31,7,3,19,1,62.5,1
"2023-2024","02/24/2024","Charleston (WV)","EIVA","George Mason","L 2-3",5,NA,55,20,125,0.28,49,4,25,34,6,8,29,NA,81.5,1
"2023-2024","02/27/2024","Charleston (WV)","EIVA","@ CUI","L 1-3",4,NA,48,19,104,0.279,48,6,15,28,9,NA,7,1,57.5,NA
"2023-2024","02/28/2024","Charleston (WV)","EIVA","@ UC San Diego","L 1-3",4,NA,54,23,125,0.248,50,6,23,33,6,1,8,5,65,NA
"2023-2024","03/01/2024","Charleston (WV)","EIVA","@ CSUN","L 0-3",3,NA,23,17,60,0.1,23,5,8,14,13,2,NA,1,30,NA
"2023-2024","03/02/2024","Charleston (WV)","EIVA","@ UC Santa Barbara","L 0-3",3,NA,26,21,71,0.07,26,3,16,21,8,1,8,NA,34,NA
"2023-2024","03/15/2024","Charleston (WV)","EIVA","North Greenville @Belmont, NC","L 1-3",4,NA,51,17,109,0.312,48,8,13,37,6,NA,18,2,68,NA
"2023-2024","03/16/2024","Charleston (WV)","EIVA","@ Belmont Abbey","W 3-2",5,NA,56,26,126,0.238,54,5,26,37,4,2,9,4,67.5,1
"2023-2024","03/23/2024","Charleston (WV)","EIVA","Georgetown (KY)","W 3-2",5,NA,48,23,114,0.219,44,5,20,28,5,2,24,NA,67,NA
"2023-2024","03/29/2024","Charleston (WV)","EIVA","@ NJIT","W 3-2",5,NA,65,17,123,0.39,61,8,14,35,9,4,6,NA,80,NA
"2023-2024","03/30/2024","Charleston (WV)","EIVA","@ NJIT","L 0-3",3,NA,31,19,73,0.164,30,2,11,18,6,3,8,1,40,NA
"2023-2024","04/05/2024","Charleston (WV)","EIVA","Penn St.","L 1-3",4,NA,42,18,102,0.235,41,3,21,31,9,1,10,1,51,1
"2023-2024","04/06/2024","Charleston (WV)","EIVA","Penn St.","L 0-3",3,NA,33,20,78,0.167,30,2,7,24,10,3,8,1,42,NA
"2023-2024","04/12/2024","Charleston (WV)","EIVA","@ Princeton","W 3-2",5,NA,41,27,106,0.132,38,7,12,41,8,1,15,NA,56.5,NA
"2023-2024","04/13/2024","Charleston (WV)","EIVA","@ Princeton","L 2-3",5,NA,60,15,116,0.388,53,7,17,35,8,1,21,2,78.5,NA
"2023-2024","04/17/2024","Charleston (WV)","EIVA","#3 Princeton @State College, PA (2024 EIVA MVB Tournament)","W 3-0",3,NA,44,13,88,0.352,43,4,5,26,2,NA,15,1,55.5,NA
"2023-2024","04/18/2024","Charleston (WV)","EIVA","#2 George Mason @State College, PA (2024 EIVA MVB Tournament)","L 0-3",3,NA,33,12,86,0.244,32,1,13,26,5,1,4,3,37,NA
"2023-2024","01/04/2024","George Mason","EIVA","UC San Diego @Santa Barbara, CA","L 1-3",4,NA,39,20,106,0.179,35,5,20,36,7,2,16,3,54,NA
"2023-2024","01/05/2024","George Mason","EIVA","@ UC Santa Barbara","L 2-3",5,NA,53,17,114,0.316,51,6,15,36,3,1,16,1,68,NA
"2023-2024","01/06/2024","George Mason","EIVA","CSUN @Santa Barbara, CA","W 3-1",4,NA,48,17,98,0.316,44,4,24,29,8,2,14,1,61,NA
"2023-2024","01/09/2024","George Mason","EIVA","@ UC Irvine","W 3-2",5,NA,59,29,136,0.221,56,10,20,30,4,NA,17,3,77.5,NA
"2023-2024","01/19/2024","George Mason","EIVA","Long Beach St. @Newark, NJ","L 1-3",4,NA,47,25,107,0.206,46,4,19,33,6,1,11,NA,57.5,NA
"2023-2024","01/20/2024","George Mason","EIVA","@ Sacred Heart","W 3-0",3,NA,40,8,74,0.432,38,10,13,19,5,1,4,2,53,NA
"2023-2024","01/26/2024","George Mason","EIVA","@ Lewis","L 0-3",3,NA,31,17,84,0.167,29,1,11,26,6,1,7,1,36.5,NA
"2023-2024","01/27/2024","George Mason","EIVA","@ Loyola Chicago","L 1-3",4,NA,45,18,105,0.257,42,4,16,33,7,4,4,1,55,NA
"2023-2024","02/16/2024","George Mason","EIVA","@ NJIT","W 3-1",4,NA,49,16,102,0.324,47,9,16,28,7,3,10,NA,66,NA
"2023-2024","02/17/2024","George Mason","EIVA","@ FDU","W 3-0",3,NA,47,8,82,0.476,42,5,12,28,6,NA,8,NA,56,NA
"2023-2024","02/23/2024","George Mason","EIVA","@ Charleston (WV)","L 1-3",4,NA,49,21,110,0.255,49,7,25,32,8,3,17,1,67.5,1
"2023-2024","02/24/2024","George Mason","EIVA","@ Charleston (WV)","W 3-2",5,NA,56,28,125,0.224,52,6,22,43,4,1,12,NA,69,1
"2023-2024","03/01/2024","George Mason","EIVA","@ Princeton","L 0-3",3,NA,31,18,81,0.16,29,3,10,29,7,1,14,1,42,NA
"2023-2024","03/02/2024","George Mason","EIVA","Saint Francis","W 3-1",4,NA,53,21,125,0.256,49,6,11,NA,1,1,14,1,67,NA
"2023-2024","03/08/2024","George Mason","EIVA","NJIT","W 3-1",4,NA,53,18,111,0.315,45,7,18,30,3,6,NA,4,66,NA
"2023-2024","03/09/2024","George Mason","EIVA","FDU","W 3-1",4,NA,57,8,104,0.471,48,5,11,34,6,7,NA,NA,69,NA
"2023-2024","03/15/2024","George Mason","EIVA","Mount Olive","W 3-0",3,NA,43,14,94,0.309,41,4,13,35,5,NA,18,NA,56,NA
"2023-2024","03/16/2024","George Mason","EIVA","Mount Olive","W 3-1",4,NA,52,15,112,0.33,46,9,13,38,3,NA,8,3,76,NA
"2023-2024","03/22/2024","George Mason","EIVA","Tusculum","W 3-0",3,NA,38,9,72,0.403,35,11,9,20,2,1,10,NA,55,NA
"2023-2024","03/23/2024","George Mason","EIVA","Tusculum","W 3-0",3,NA,47,10,90,0.411,41,7,15,31,3,NA,10,NA,59,NA
"2023-2024","03/29/2024","George Mason","EIVA","Sacred Heart","W 3-1",4,NA,53,14,114,0.342,52,5,18,50,4,2,20,NA,70,NA
"2023-2024","03/30/2024","George Mason","EIVA","Princeton","W 3-2",5,NA,55,17,113,0.336,53,4,21,33,5,2,22,NA,72,NA
"2023-2024","04/05/2024","George Mason","EIVA","Harvard","W 3-0",3,NA,40,8,91,0.352,40,8,9,31,1,3,14,NA,58,NA
"2023-2024","04/06/2024","George Mason","EIVA","Harvard","W 3-0",3,NA,36,16,94,0.213,32,12,13,29,3,3,12,NA,57,NA
"2023-2024","04/12/2024","George Mason","EIVA","@ Penn St.","L 2-3",5,NA,54,21,131,0.252,53,8,21,43,7,1,2,NA,64,NA
"2023-2024","04/13/2024","George Mason","EIVA","@ Penn St.","L 1-3",4,NA,39,21,101,0.178,37,5,18,19,5,1,13,1,51.5,NA
"2023-2024","04/18/2024","George Mason","EIVA","#6 Charleston (WV) @State College, PA (2024 EIVA MVB Tournament)","W 3-0",3,NA,44,7,85,0.435,42,5,15,33,1,2,7,NA,54.5,NA
"2023-2024","04/20/2024","George Mason","EIVA","@#1 Penn St. 2024 EIVA MVB Tournament","L 1-3",4,NA,48,16,125,0.256,45,3,15,36,12,NA,22,1,62,NA
"2023-2024","01/11/2024","Harvard","EIVA","@ Southern California","L 1-3",4,NA,44,24,106,0.189,41,6,18,36,5,3,7,1,56.5,NA
"2023-2024","01/12/2024","Harvard","EIVA","@ CSUN","L 1-3",4,NA,41,17,89,0.27,39,4,9,27,9,NA,11,1,50.5,NA
"2023-2024","01/17/2024","Harvard","EIVA","@ D'Youville","Ppd",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2023-2024","01/18/2024","Harvard","EIVA","@ Daemen","Ppd",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2023-2024","01/26/2024","Harvard","EIVA","@ Sacred Heart","W 3-2",5,NA,47,28,118,0.161,44,11,20,48,7,2,14,2,67,NA
"2023-2024","02/02/2024","Harvard","EIVA","Grand Canyon","L 0-3",3,NA,22,14,71,0.113,22,2,16,14,6,NA,6,NA,27,NA
"2023-2024","02/03/2024","Harvard","EIVA","UC Santa Barbara","L 0-3",3,NA,32,18,87,0.161,31,1,16,29,3,1,4,6,36,NA
"2023-2024","02/09/2024","Harvard","EIVA","Merrimack","W 3-0",3,NA,35,14,80,0.263,31,3,15,26,1,2,15,NA,47.5,NA
"2023-2024","02/10/2024","Harvard","EIVA","Lincoln Memorial","W 3-2",5,NA,51,16,116,0.302,47,6,18,36,7,2,18,2,68,NA
"2023-2024","02/16/2024","Harvard","EIVA","Charleston (WV)","W 3-1",4,NA,43,18,100,0.25,40,7,18,27,3,5,10,2,60,NA
"2023-2024","02/17/2024","Harvard","EIVA","Charleston (WV)","W 3-2",5,NA,53,17,107,0.336,51,4,22,27,7,5,NA,2,77,NA
"2023-2024","02/23/2024","Harvard","EIVA","Princeton","L 0-3",3,NA,37,16,92,0.228,34,2,15,29,5,1,10,NA,45,NA
"2023-2024","02/24/2024","Harvard","EIVA","Princeton","W 3-1",4,NA,45,20,107,0.234,44,5,14,37,5,2,22,NA,63,NA
"2023-2024","03/01/2024","Harvard","EIVA","@ Daemen","W 3-1",4,NA,55,10,114,0.395,50,6,15,50,1,2,9,NA,67.5,NA
"2023-2024","03/02/2024","Harvard","EIVA","@ D'Youville","W 3-1",4,NA,45,15,99,0.303,45,5,19,44,4,1,26,1,64,1
"2023-2024","03/08/2024","Harvard","EIVA","@ Merrimack","W 3-0",3,NA,42,12,80,0.375,41,5,13,27,2,1,2,NA,49,NA
"2023-2024","03/12/2024","Harvard","EIVA","@ UC San Diego","L 1-3",4,NA,48,19,113,0.257,45,2,14,30,9,1,18,NA,60,NA
"2023-2024","03/13/2024","Harvard","EIVA","@ CUI","W 3-2",5,NA,54,20,133,0.256,49,3,12,50,9,1,20,2,68,NA
"2023-2024","03/23/2024","Harvard","EIVA","Dominican (NY)","W 3-1",4,NA,65,17,111,0.432,63,7,22,31,2,1,10,2,78,NA
"2023-2024","03/29/2024","Harvard","EIVA","@ Penn St.","L 0-3",3,NA,18,15,56,0.054,18,1,11,20,10,1,8,NA,24,1
"2023-2024","03/30/2024","Harvard","EIVA","@ Penn St.","L 1-3",4,NA,38,23,118,0.127,35,5,15,41,5,NA,4,1,45,NA
"2023-2024","04/05/2024","Harvard","EIVA","@ George Mason","L 0-3",3,NA,39,16,88,0.261,38,1,11,37,8,2,8,NA,46,NA
"2023-2024","04/06/2024","Harvard","EIVA","@ George Mason","L 0-3",3,NA,27,19,77,0.104,27,3,7,33,12,1,12,NA,37,NA
"2023-2024","04/12/2024","Harvard","EIVA","NJIT","L 2-3",5,NA,52,15,113,0.327,49,4,21,30,9,6,25,1,74.5,NA
"2023-2024","04/13/2024","Harvard","EIVA","NJIT","L 1-3",4,NA,43,17,101,0.257,41,1,17,32,7,3,21,2,57.5,NA
"2023-2024","04/17/2024","Harvard","EIVA","#4 NJIT @State College, PA (2024 EIVA MVB Tournament)","W 3-0",3,NA,45,12,95,0.347,42,5,12,30,1,NA,4,1,52,NA
"2023-2024","04/18/2024","Harvard","EIVA","@#1 Penn St. 2024 EIVA MVB Tournament","L 1-3",4,NA,50,15,111,0.315,48,2,14,31,9,1,15,NA,60.5,1
